enrollment_id,student_id,course_code,presentation,status,final_result,credits
OULAD-546299-DDD-2014J,OULAD-546299,DDD,2014J,Completed,Fail,0
OULAD-549337-DDD-2014J,OULAD-549337,DDD,2014J,Completed,Fail,0
OULAD-552965-DDD-2014J,OULAD-552965,DDD,2014J,Completed,Pass,30
OULAD-554885-DDD-2014J,OULAD-554885,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-555132-DDD-2014J,OULAD-555132,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-559882-DDD-2014J,OULAD-559882,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-563847-DDD-2014J,OULAD-563847,DDD,2014J,Completed,Fail,0
OULAD-572043-DDD-2014J,OULAD-572043,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-572281-DDD-2014J,OULAD-572281,DDD,2014J,Completed,Pass,30
OULAD-573646-DDD-2014J,OULAD-573646,DDD,2014J,Completed,Fail,0
OULAD-577934-DDD-2014J,OULAD-577934,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-578427-DDD-2014J,OULAD-578427,DDD,2014J,Completed,Fail,0
OULAD-587576-DDD-2014J,OULAD-587576,DDD,2014J,Completed,Pass,30
OULAD-588383-DDD-2014J,OULAD-588383,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-590920-DDD-2014J,OULAD-590920,DDD,2014J,Completed,Pass,30
OULAD-596620-DDD-2014J,OULAD-596620,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-599837-DDD-2014J,OULAD-599837,DDD,2014J,Completed,Fail,0
OULAD-605070-DDD-2014J,OULAD-605070,DDD,2014J,Completed,Fail,0
OULAD-607483-DDD-2014J,OULAD-607483,DDD,2014J,Completed,Pass,30
OULAD-610537-DDD-2014J,OULAD-610537,DDD,2014J,Completed,Fail,0
OULAD-610609-DDD-2014J,OULAD-610609,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-611865-DDD-2014J,OULAD-611865,DDD,2014J,Completed,Fail,0
OULAD-612443-DDD-2014J,OULAD-612443,DDD,2014J,Completed,Fail,0
OULAD-619851-DDD-2014J,OULAD-619851,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-621659-DDD-2014J,OULAD-621659,DDD,2014J,Completed,Fail,0
OULAD-623864-DDD-2014J,OULAD-623864,DDD,2014J,Completed,Pass,30
OULAD-626552-DDD-2014J,OULAD-626552,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-627416-DDD-2014J,OULAD-627416,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-630900-DDD-2014J,OULAD-630900,DDD,2014J,Completed,Pass,30
OULAD-631513-DDD-2014J,OULAD-631513,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-644516-DDD-2014J,OULAD-644516,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-645219-DDD-2014J,OULAD-645219,DDD,2014J,Completed,Pass,30
OULAD-646077-DDD-2014J,OULAD-646077,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-646589-DDD-2014J,OULAD-646589,DDD,2014J,Completed,Fail,0
OULAD-646689-DDD-2014J,OULAD-646689,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-648419-DDD-2014J,OULAD-648419,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-650414-DDD-2014J,OULAD-650414,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-651759-DDD-2014J,OULAD-651759,DDD,2014J,Completed,Distinction,30
OULAD-680698-DDD-2014J,OULAD-680698,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-685964-DDD-2014J,OULAD-685964,DDD,2014J,Completed,Distinction,30
OULAD-688171-DDD-2014J,OULAD-688171,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-688672-DDD-2014J,OULAD-688672,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-688843-DDD-2014J,OULAD-688843,DDD,2014J,Completed,Fail,0
OULAD-689050-DDD-2014J,OULAD-689050,DDD,2014J,Completed,Pass,30
OULAD-690733-DDD-2014J,OULAD-690733,DDD,2014J,Completed,Distinction,30
OULAD-693058-DDD-2014J,OULAD-693058,DDD,2014J,Completed,Distinction,30
OULAD-694147-DDD-2014J,OULAD-694147,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-696234-DDD-2014J,OULAD-696234,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-1078701-DDD-2014J,OULAD-1078701,DDD,2014J,Completed,Pass,30
OULAD-1459010-DDD-2014J,OULAD-1459010,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-1935774-DDD-2014J,OULAD-1935774,DDD,2014J,Completed,Fail,0
OULAD-1991399-DDD-2014J,OULAD-1991399,DDD,2014J,Completed,Pass,30
OULAD-2082180-DDD-2014J,OULAD-2082180,DDD,2014J,Completed,Fail,0
OULAD-2134578-DDD-2014J,OULAD-2134578,DDD,2014J,Completed,Pass,30
OULAD-2216442-DDD-2014J,OULAD-2216442,DDD,2014J,Completed,Fail,0
OULAD-2288599-DDD-2014J,OULAD-2288599,DDD,2014J,Completed,Fail,0
OULAD-2314761-DDD-2014J,OULAD-2314761,DDD,2014J,Completed,Pass,30
OULAD-2333244-DDD-2014J,OULAD-2333244,DDD,2014J,Completed,Pass,30
OULAD-2595730-DDD-2014J,OULAD-2595730,DDD,2014J,Completed,Pass,30
OULAD-2636552-DDD-2014J,OULAD-2636552,DDD,2014J,Completed,Fail,0
OULAD-2654602-DDD-2014J,OULAD-2654602,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-54062-EEE-2013J,OULAD-54062,EEE,2013J,Completed,Distinction,30
OULAD-76579-EEE-2013J,OULAD-76579,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-105168-EEE-2013J,OULAD-105168,EEE,2013J,Completed,Fail,0
OULAD-107339-EEE-2013J,OULAD-107339,EEE,2013J,Completed,Distinction,30
OULAD-126337-EEE-2013J,OULAD-126337,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-160536-EEE-2013J,OULAD-160536,EEE,2013J,Completed,Pass,30
OULAD-191000-EEE-2013J,OULAD-191000,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-205425-EEE-2013J,OULAD-205425,EEE,2013J,Completed,Distinction,30
OULAD-266915-EEE-2013J,OULAD-266915,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-286527-EEE-2013J,OULAD-286527,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-290382-EEE-2013J,OULAD-290382,EEE,2013J,Completed,Distinction,30
OULAD-300592-EEE-2013J,OULAD-300592,EEE,2013J,Completed,Pass,30
OULAD-305036-EEE-2013J,OULAD-305036,EEE,2013J,Completed,Pass,30
OULAD-333976-EEE-2013J,OULAD-333976,EEE,2013J,Completed,Fail,0
OULAD-378920-EEE-2013J,OULAD-378920,EEE,2013J,Completed,Distinction,30
OULAD-391466-EEE-2013J,OULAD-391466,EEE,2013J,Completed,Pass,30
OULAD-396631-EEE-2013J,OULAD-396631,EEE,2013J,Completed,Pass,30
OULAD-398877-EEE-2013J,OULAD-398877,EEE,2013J,Completed,Pass,30
OULAD-401011-EEE-2013J,OULAD-401011,EEE,2013J,Completed,Pass,30
OULAD-401296-EEE-2013J,OULAD-401296,EEE,2013J,Completed,Pass,30
OULAD-441540-EEE-2013J,OULAD-441540,EEE,2013J,Completed,Pass,30
OULAD-446397-EEE-2013J,OULAD-446397,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-467363-EEE-2013J,OULAD-467363,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-469113-EEE-2013J,OULAD-469113,EEE,2013J,Completed,Pass,30
OULAD-500189-EEE-2013J,OULAD-500189,EEE,2013J,Completed,Pass,30
OULAD-502833-EEE-2013J,OULAD-502833,EEE,2013J,Completed,Fail,0
OULAD-508829-EEE-2013J,OULAD-508829,EEE,2013J,Completed,Fail,0
OULAD-521542-EEE-2013J,OULAD-521542,EEE,2013J,Completed,Fail,0
OULAD-541040-EEE-2013J,OULAD-541040,EEE,2013J,Completed,Fail,0
OULAD-553568-EEE-2013J,OULAD-553568,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-554235-EEE-2013J,OULAD-554235,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-554583-EEE-2013J,OULAD-554583,EEE,2013J,Completed,Pass,30
OULAD-556836-EEE-2013J,OULAD-556836,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-564444-EEE-2013J,OULAD-564444,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-565275-EEE-2013J,OULAD-565275,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-571610-EEE-2013J,OULAD-571610,EEE,2013J,Completed,Pass,30
OULAD-571963-EEE-2013J,OULAD-571963,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-572396-EEE-2013J,OULAD-572396,EEE,2013J,Completed,Pass,30
OULAD-572891-EEE-2013J,OULAD-572891,EEE,2013J,Completed,Pass,30
OULAD-573440-EEE-2013J,OULAD-573440,EEE,2013J,Completed,Distinction,30
OULAD-574507-EEE-2013J,OULAD-574507,EEE,2013J,Completed,Pass,30
OULAD-574830-EEE-2013J,OULAD-574830,EEE,2013J,Completed,Pass,30
OULAD-577148-EEE-2013J,OULAD-577148,EEE,2013J,Completed,Fail,0
OULAD-577603-EEE-2013J,OULAD-577603,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-577686-EEE-2013J,OULAD-577686,EEE,2013J,Completed,Pass,30
OULAD-578034-EEE-2013J,OULAD-578034,EEE,2013J,Completed,Pass,30
OULAD-581179-EEE-2013J,OULAD-581179,EEE,2013J,Completed,Pass,30
OULAD-582827-EEE-2013J,OULAD-582827,EEE,2013J,Completed,Pass,30
OULAD-583192-EEE-2013J,OULAD-583192,EEE,2013J,Completed,Pass,30
OULAD-584443-EEE-2013J,OULAD-584443,EEE,2013J,Completed,Distinction,30
OULAD-584913-EEE-2013J,OULAD-584913,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-586046-EEE-2013J,OULAD-586046,EEE,2013J,Completed,Pass,30
OULAD-586261-EEE-2013J,OULAD-586261,EEE,2013J,Completed,Distinction,30
OULAD-586473-EEE-2013J,OULAD-586473,EEE,2013J,Completed,Fail,0
OULAD-586750-EEE-2013J,OULAD-586750,EEE,2013J,Completed,Pass,30
OULAD-586921-EEE-2013J,OULAD-586921,EEE,2013J,Completed,Pass,30
OULAD-587547-EEE-2013J,OULAD-587547,EEE,2013J,Completed,Pass,30
OULAD-587621-EEE-2013J,OULAD-587621,EEE,2013J,Completed,Fail,0
OULAD-588383-EEE-2013J,OULAD-588383,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-588402-EEE-2013J,OULAD-588402,EEE,2013J,Completed,Pass,30
OULAD-588676-EEE-2013J,OULAD-588676,EEE,2013J,Completed,Pass,30
OULAD-589327-EEE-2013J,OULAD-589327,EEE,2013J,Completed,Pass,30
OULAD-589517-EEE-2013J,OULAD-589517,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-590744-EEE-2013J,OULAD-590744,EEE,2013J,Completed,Pass,30
OULAD-591566-EEE-2013J,OULAD-591566,EEE,2013J,Completed,Pass,30
OULAD-591719-EEE-2013J,OULAD-591719,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-594111-EEE-2013J,OULAD-594111,EEE,2013J,Completed,Pass,30
OULAD-596812-EEE-2013J,OULAD-596812,EEE,2013J,Completed,Pass,30
OULAD-597319-EEE-2013J,OULAD-597319,EEE,2013J,Completed,Pass,30
OULAD-597363-EEE-2013J,OULAD-597363,EEE,2013J,Completed,Pass,30
OULAD-597948-EEE-2013J,OULAD-597948,EEE,2013J,Completed,Pass,30
OULAD-598321-EEE-2013J,OULAD-598321,EEE,2013J,Completed,Pass,30
OULAD-599263-EEE-2013J,OULAD-599263,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-599902-EEE-2013J,OULAD-599902,EEE,2013J,Completed,Pass,30
OULAD-599942-EEE-2013J,OULAD-599942,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-600350-EEE-2013J,OULAD-600350,EEE,2013J,Completed,Pass,30
OULAD-600623-EEE-2013J,OULAD-600623,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-602827-EEE-2013J,OULAD-602827,EEE,2013J,Completed,Pass,30
OULAD-604517-EEE-2013J,OULAD-604517,EEE,2013J,Completed,Pass,30
OULAD-607143-EEE-2013J,OULAD-607143,EEE,2013J,Completed,Pass,30
OULAD-607636-EEE-2013J,OULAD-607636,EEE,2013J,Completed,Pass,30
OULAD-608130-EEE-2013J,OULAD-608130,EEE,2013J,Completed,Pass,30
OULAD-608472-EEE-2013J,OULAD-608472,EEE,2013J,Completed,Pass,30
OULAD-608669-EEE-2013J,OULAD-608669,EEE,2013J,Completed,Fail,0
OULAD-609025-EEE-2013J,OULAD-609025,EEE,2013J,Completed,Pass,30
OULAD-1781834-EEE-2013J,OULAD-1781834,EEE,2013J,Completed,Pass,30
OULAD-1924641-EEE-2013J,OULAD-1924641,EEE,2013J,Completed,Pass,30
OULAD-2094849-EEE-2013J,OULAD-2094849,EEE,2013J,Withdrawn,Withdrawn,0
OULAD-2485655-EEE-2013J,OULAD-2485655,EEE,2013J,Completed,Distinction,30
OULAD-29820-EEE-2014B,OULAD-29820,EEE,2014B,Completed,Pass,30
OULAD-83219-EEE-2014B,OULAD-83219,EEE,2014B,Completed,Pass,30
OULAD-167791-EEE-2014B,OULAD-167791,EEE,2014B,Completed,Distinction,30
OULAD-185057-EEE-2014B,OULAD-185057,EEE,2014B,Completed,Pass,30
OULAD-188662-EEE-2014B,OULAD-188662,EEE,2014B,Completed,Pass,30
OULAD-193163-EEE-2014B,OULAD-193163,EEE,2014B,Completed,Fail,0
OULAD-198902-EEE-2014B,OULAD-198902,EEE,2014B,Completed,Fail,0
OULAD-231339-EEE-2014B,OULAD-231339,EEE,2014B,Completed,Distinction,30
OULAD-237934-EEE-2014B,OULAD-237934,EEE,2014B,Completed,Fail,0
OULAD-256867-EEE-2014B,OULAD-256867,EEE,2014B,Completed,Distinction,30
OULAD-266040-EEE-2014B,OULAD-266040,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-285170-EEE-2014B,OULAD-285170,EEE,2014B,Completed,Pass,30
OULAD-291674-EEE-2014B,OULAD-291674,EEE,2014B,Completed,Distinction,30
OULAD-293686-EEE-2014B,OULAD-293686,EEE,2014B,Completed,Distinction,30
OULAD-308391-EEE-2014B,OULAD-308391,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-329455-EEE-2014B,OULAD-329455,EEE,2014B,Completed,Distinction,30
OULAD-350690-EEE-2014B,OULAD-350690,EEE,2014B,Completed,Fail,0
OULAD-359460-EEE-2014B,OULAD-359460,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-366424-EEE-2014B,OULAD-366424,EEE,2014B,Completed,Pass,30
OULAD-371113-EEE-2014B,OULAD-371113,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-382432-EEE-2014B,OULAD-382432,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-421111-EEE-2014B,OULAD-421111,EEE,2014B,Completed,Pass,30
OULAD-426316-EEE-2014B,OULAD-426316,EEE,2014B,Completed,Pass,30
OULAD-426616-EEE-2014B,OULAD-426616,EEE,2014B,Completed,Pass,30
OULAD-431386-EEE-2014B,OULAD-431386,EEE,2014B,Completed,Fail,0
OULAD-446295-EEE-2014B,OULAD-446295,EEE,2014B,Completed,Fail,0
OULAD-467144-EEE-2014B,OULAD-467144,EEE,2014B,Completed,Pass,30
OULAD-479607-EEE-2014B,OULAD-479607,EEE,2014B,Completed,Fail,0
OULAD-490662-EEE-2014B,OULAD-490662,EEE,2014B,Completed,Fail,0
OULAD-505767-EEE-2014B,OULAD-505767,EEE,2014B,Completed,Distinction,30
OULAD-510266-EEE-2014B,OULAD-510266,EEE,2014B,Completed,Distinction,30
OULAD-515125-EEE-2014B,OULAD-515125,EEE,2014B,Completed,Fail,0
OULAD-518116-EEE-2014B,OULAD-518116,EEE,2014B,Completed,Fail,0
OULAD-519589-EEE-2014B,OULAD-519589,EEE,2014B,Completed,Fail,0
OULAD-520824-EEE-2014B,OULAD-520824,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-523061-EEE-2014B,OULAD-523061,EEE,2014B,Completed,Pass,30
OULAD-551856-EEE-2014B,OULAD-551856,EEE,2014B,Completed,Fail,0
OULAD-562825-EEE-2014B,OULAD-562825,EEE,2014B,Completed,Pass,30
OULAD-565275-EEE-2014B,OULAD-565275,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-571389-EEE-2014B,OULAD-571389,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-571963-EEE-2014B,OULAD-571963,EEE,2014B,Completed,Pass,30
OULAD-574580-EEE-2014B,OULAD-574580,EEE,2014B,Completed,Fail,0
OULAD-574637-EEE-2014B,OULAD-574637,EEE,2014B,Completed,Pass,30
OULAD-577245-EEE-2014B,OULAD-577245,EEE,2014B,Completed,Pass,30
OULAD-577603-EEE-2014B,OULAD-577603,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-578541-EEE-2014B,OULAD-578541,EEE,2014B,Completed,Fail,0
OULAD-582094-EEE-2014B,OULAD-582094,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-590699-EEE-2014B,OULAD-590699,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-599263-EEE-2014B,OULAD-599263,EEE,2014B,Completed,Fail,0
OULAD-599937-EEE-2014B,OULAD-599937,EEE,2014B,Completed,Pass,30
OULAD-600623-EEE-2014B,OULAD-600623,EEE,2014B,Completed,Distinction,30
OULAD-604665-EEE-2014B,OULAD-604665,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-606350-EEE-2014B,OULAD-606350,EEE,2014B,Completed,Fail,0
OULAD-609645-EEE-2014B,OULAD-609645,EEE,2014B,Completed,Pass,30
OULAD-612124-EEE-2014B,OULAD-612124,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-612397-EEE-2014B,OULAD-612397,EEE,2014B,Completed,Fail,0
OULAD-612449-EEE-2014B,OULAD-612449,EEE,2014B,Completed,Pass,30
OULAD-613116-EEE-2014B,OULAD-613116,EEE,2014B,Completed,Fail,0
OULAD-613120-EEE-2014B,OULAD-613120,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-617331-EEE-2014B,OULAD-617331,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-617355-EEE-2014B,OULAD-617355,EEE,2014B,Completed,Pass,30
OULAD-617365-EEE-2014B,OULAD-617365,EEE,2014B,Completed,Distinction,30
OULAD-618514-EEE-2014B,OULAD-618514,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-620646-EEE-2014B,OULAD-620646,EEE,2014B,Completed,Pass,30
OULAD-620876-EEE-2014B,OULAD-620876,EEE,2014B,Completed,Fail,0
OULAD-621619-EEE-2014B,OULAD-621619,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-621655-EEE-2014B,OULAD-621655,EEE,2014B,Completed,Pass,30
OULAD-622398-EEE-2014B,OULAD-622398,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-622948-EEE-2014B,OULAD-622948,EEE,2014B,Completed,Pass,30
OULAD-623100-EEE-2014B,OULAD-623100,EEE,2014B,Completed,Pass,30
OULAD-623738-EEE-2014B,OULAD-623738,EEE,2014B,Completed,Fail,0
OULAD-623864-EEE-2014B,OULAD-623864,EEE,2014B,Completed,Pass,30
OULAD-624469-EEE-2014B,OULAD-624469,EEE,2014B,Completed,Pass,30
OULAD-624782-EEE-2014B,OULAD-624782,EEE,2014B,Completed,Pass,30
OULAD-625121-EEE-2014B,OULAD-625121,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-625774-EEE-2014B,OULAD-625774,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-625785-EEE-2014B,OULAD-625785,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-625790-EEE-2014B,OULAD-625790,EEE,2014B,Completed,Fail,0
OULAD-626055-EEE-2014B,OULAD-626055,EEE,2014B,Completed,Fail,0
OULAD-626998-EEE-2014B,OULAD-626998,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-627168-EEE-2014B,OULAD-627168,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-627399-EEE-2014B,OULAD-627399,EEE,2014B,Completed,Distinction,30
OULAD-627450-EEE-2014B,OULAD-627450,EEE,2014B,Completed,Pass,30
OULAD-627636-EEE-2014B,OULAD-627636,EEE,2014B,Completed,Pass,30
OULAD-628214-EEE-2014B,OULAD-628214,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-628366-EEE-2014B,OULAD-628366,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-628718-EEE-2014B,OULAD-628718,EEE,2014B,Completed,Pass,30
OULAD-629887-EEE-2014B,OULAD-629887,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-630900-EEE-2014B,OULAD-630900,EEE,2014B,Completed,Distinction,30
OULAD-631657-EEE-2014B,OULAD-631657,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-632004-EEE-2014B,OULAD-632004,EEE,2014B,Completed,Distinction,30
OULAD-632074-EEE-2014B,OULAD-632074,EEE,2014B,Completed,Pass,30
OULAD-632111-EEE-2014B,OULAD-632111,EEE,2014B,Completed,Distinction,30
OULAD-632312-EEE-2014B,OULAD-632312,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-632459-EEE-2014B,OULAD-632459,EEE,2014B,Completed,Pass,30
OULAD-632780-EEE-2014B,OULAD-632780,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-632904-EEE-2014B,OULAD-632904,EEE,2014B,Completed,Distinction,30
OULAD-633270-EEE-2014B,OULAD-633270,EEE,2014B,Completed,Pass,30
OULAD-633310-EEE-2014B,OULAD-633310,EEE,2014B,Completed,Pass,30
OULAD-633695-EEE-2014B,OULAD-633695,EEE,2014B,Completed,Distinction,30
OULAD-634083-EEE-2014B,OULAD-634083,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-634216-EEE-2014B,OULAD-634216,EEE,2014B,Completed,Distinction,30
OULAD-634433-EEE-2014B,OULAD-634433,EEE,2014B,Completed,Fail,0
OULAD-635109-EEE-2014B,OULAD-635109,EEE,2014B,Completed,Pass,30
OULAD-1644328-EEE-2014B,OULAD-1644328,EEE,2014B,Withdrawn,Withdrawn,0
OULAD-1828112-EEE-2014B,OULAD-1828112,EEE,2014B,Completed,Fail,0
OULAD-2376512-EEE-2014B,OULAD-2376512,EEE,2014B,Completed,Pass,30
OULAD-2391004-EEE-2014B,OULAD-2391004,EEE,2014B,Completed,Pass,30
OULAD-76579-EEE-2014J,OULAD-76579,EEE,2014J,Completed,Pass,30
OULAD-124711-EEE-2014J,OULAD-124711,EEE,2014J,Withdrawn,Withdrawn,0
OULAD-190780-EEE-2014J,OULAD-190780,EEE,2014J,Completed,Pass,30
OULAD-191000-EEE-2014J,OULAD-191000,EEE,2014J,Completed,Fail,0
OULAD-284095-EEE-2014J,OULAD-284095,EEE,2014J,Completed,Distinction,30
OULAD-286527-EEE-2014J,OULAD-286527,EEE,2014J,Completed,Pass,30
OULAD-293321-EEE-2014J,OULAD-293321,EEE,2014J,Withdrawn,Withdrawn,0
OULAD-331622-EEE-2014J,OULAD-331622,EEE,2014J,Withdrawn,Withdrawn,0
OULAD-333976-EEE-2014J,OULAD-333976,EEE,2014J,Completed,Fail,0
OULAD-382432-EEE-2014J,OULAD-382432,EEE,2014J,Withdrawn,Withdrawn,0
OULAD-446397-EEE-2014J,OULAD-446397,EEE,2014J,Completed,Fail,0
OULAD-464780-EEE-2014J,OULAD-464780,EEE,2014J,Completed,Pass,30
OULAD-520824-EEE-2014J,OULAD-520824,EEE,2014J,Withdrawn,Withdrawn,0
OULAD-532579-EEE-2014J,OULAD-532579,EEE,2014J,Completed,Pass,30
OULAD-554235-EEE-2014J,OULAD-554235,EEE,2014J,Completed,Fail,0
OULAD-565275-EEE-2014J,OULAD-565275,EEE,2014J,Completed,Pass,30
OULAD-567681-EEE-2014J,OULAD-567681,EEE,2014J,Withdrawn,Withdrawn,0
OULAD-582094-EEE-2014J,OULAD-582094,EEE,2014J,Completed,Pass,30
OULAD-587621-EEE-2014J,OULAD-587621,EEE,2014J,Completed,Fail,0
OULAD-592951-EEE-2014J,OULAD-592951,EEE,2014J,Withdrawn,Withdrawn,0
OULAD-608669-EEE-2014J,OULAD-608669,EEE,2014J,Completed,Fail,0
OULAD-620782-EEE-2014J,OULAD-620782,EEE,2014J,Completed,Pass,30
OULAD-621380-EEE-2014J,OULAD-621380,EEE,2014J,Completed,Pass,30
OULAD-625785-EEE-2014J,OULAD-625785,EEE,2014J,Completed,Pass,30
OULAD-626998-EEE-2014J,OULAD-626998,EEE,2014J,Completed,Pass,30
OULAD-627283-EEE-2014J,OULAD-627283,EEE,2014J,Completed,Pass,30
OULAD-628366-EEE-2014J,OULAD-628366,EEE,2014J,Withdrawn,Withdrawn,0
OULAD-628717-EEE-2014J,OULAD-628717,EEE,2014J,Withdrawn,Withdrawn,0
OULAD-629862-EEE-2014J,OULAD-629862,EEE,2014J,Completed,Pass,30
OULAD-630541-EEE-2014J,OULAD-630541,EEE,2014J,Completed,Distinction,30
OULAD-640443-EEE-2014J,OULAD-640443,EEE,2014J,Withdrawn,Withdrawn,0
OULAD-643309-EEE-2014J,OULAD-643309,EEE,2014J,Withdrawn,Withdrawn,0
OULAD-643770-EEE-2014J,OULAD-643770,EEE,2014J,Completed,Fail,0
OULAD-647184-EEE-2014J,OULAD-647184,EEE,2014J,Withdrawn,Withdrawn,0
OULAD-647518-EEE-2014J,OULAD-647518,EEE,2014J,Withdrawn,Withdrawn,0
OULAD-649215-EEE-2014J,OULAD-649215,EEE,2014J,Completed,Fail,0
OULAD-650105-EEE-2014J,OULAD-650105,EEE,2014J,Completed,Fail,0
OULAD-651935-EEE-2014J,OULAD-651935,EEE,2014J,Completed,Pass,30
OULAD-652571-EEE-2014J,OULAD-652571,EEE,2014J,Withdrawn,Withdrawn,0
OULAD-652894-EEE-2014J,OULAD-652894,EEE,2014J,Completed,Fail,0
OULAD-653887-EEE-2014J,OULAD-653887,EEE,2014J,Completed,Pass,30
OULAD-674430-EEE-2014J,OULAD-674430,EEE,2014J,Completed,Pass,30
OULAD-674882-EEE-2014J,OULAD-674882,EEE,2014J,Completed,Fail,0
OULAD-675337-EEE-2014J,OULAD-675337,EEE,2014J,Withdrawn,Withdrawn,0
OULAD-675442-EEE-2014J,OULAD-675442,EEE,2014J,Completed,Fail,0
OULAD-675495-EEE-2014J,OULAD-675495,EEE,2014J,Withdrawn,Withdrawn,0
OULAD-678538-EEE-2014J,OULAD-678538,EEE,2014J,Completed,Pass,30
OULAD-679569-EEE-2014J,OULAD-679569,EEE,2014J,Completed,Distinction,30
OULAD-681302-EEE-2014J,OULAD-681302,EEE,2014J,Completed,Pass,30
OULAD-682259-EEE-2014J,OULAD-682259,EEE,2014J,Completed,Pass,30
OULAD-684669-EEE-2014J,OULAD-684669,EEE,2014J,Completed,Pass,30
OULAD-685236-EEE-2014J,OULAD-685236,EEE,2014J,Withdrawn,Withdrawn,0
OULAD-686058-EEE-2014J,OULAD-686058,EEE,2014J,Completed,Distinction,30
OULAD-686110-EEE-2014J,OULAD-686110,EEE,2014J,Completed,Pass,30
OULAD-687953-EEE-2014J,OULAD-687953,EEE,2014J,Withdrawn,Withdrawn,0
OULAD-689807-EEE-2014J,OULAD-689807,EEE,2014J,Withdrawn,Withdrawn,0
OULAD-694361-EEE-2014J,OULAD-694361,EEE,2014J,Completed,Pass,30
OULAD-694680-EEE-2014J,OULAD-694680,EEE,2014J,Completed,Pass,30
OULAD-695653-EEE-2014J,OULAD-695653,EEE,2014J,Completed,Pass,30
